,0
MIR5000,True
MIR5002,False
MIR5003,True
MIR5004,True
MIR5006,True
MIR5007,False
MIR5008,True
MIR5010,True
MIR5011,False
MIR5047,True
MIR5087,True
MIR5088,True
MIR5089,True
MIR5090,True
MIR5091,True
MIR5092,True
MIR5093,True
MIR5094,True
MIR5095,False
MIR5100,False
MIR511-2,False
MIR512-2,False
MIR515-1,False
MIR516A1,False
MIR516A2,False
MIR516B1,False
MIR516B2,False
MIR517A,False
MIR517B,False
MIR517C,False
MIR5186,True
MIR5187,True
MIR5188,True
MIR5189,True
MIR518A1,False
MIR518A2,False
MIR518B,False
MIR518C,False
MIR518D,False
MIR518E,False
MIR518F,False
MIR5190,True
MIR5191,True
MIR5192,True
MIR5193,True
MIR5194,True
MIR5196,True
MIR5197,True
MIR519A1,False
MIR519A2,False
MIR519B,False
MIR519C,False
MIR519D,False
MIR519E,False
MIR520A,False
MIR520B,False
MIR520C,False
MIR520D,False
MIR520E,False
MIR520F,False
MIR520G,False
MIR520H,True
MIR521-1,True
MIR521-2,False
MIR522,True
MIR523,False
MIR524,False
MIR525,False
MIR526A1,False
MIR526A2,False
MIR526B,False
MIR527,False
MIR539,True
MIR541,True
MIR543,False
MIR548A1,False
MIR548A2,True
MIR548A3,False
MIR548AA2,True
MIR548AC,True
MIR548AD,False
MIR548AE2,True
MIR548AI,True
MIR548AJ2,False
MIR548AL,False
MIR548AN,True
MIR548AP,True
MIR548AQ,True
MIR548AR,False
MIR548AS,True
MIR548AU,True
MIR548AV,True
MIR548AX,True
MIR548B,True
MIR548C,True
MIR548D1,True
MIR548D2,True
MIR548F1,True
MIR548F2,True
MIR548F3,True
MIR548F4,False
MIR548F5,True
MIR548G,True
MIR548H2,True
MIR548H3,False
MIR548H4,True
MIR548I1,True
MIR548I2,False
MIR548I3,False
MIR548I4,False
MIR548J,True
MIR548K,True
MIR548M,False
MIR548N,True
MIR548O2,True
MIR548Q,False
MIR548T,True
MIR548W,True
MIR548X,False
MIR548Y,False
MIR549,True
MIR550A1,True
MIR550A3,True
MIR550B2,True
MIR551A,True
MIR551B,True
MIR553,True
MIR554,True
MIR555,True
MIR556,True
MIR557,True
MIR5579,True
MIR558,True
MIR5580,True
MIR5581,True
MIR5582,True
MIR5583-1,False
MIR5583-2,False
MIR5584,True
MIR5586,True
MIR5587,True
MIR559,True
MIR561,True
MIR563,True
MIR564,True
MIR567,True
MIR568,True
MIR5680,True
MIR5681A,True
MIR5681B,True
MIR5684,False
MIR5685,True
MIR5687,True
MIR5688,True
MIR5689,True
MIR569,True
MIR5690,True
MIR5691,True
MIR5692A1,False
MIR5692B,True
MIR5692C1,False
MIR5692C2,True
MIR5693,True
MIR5694,True
MIR5695,False
MIR5696,True
MIR5698,True
MIR5699,True
MIR570,True
MIR5700,True
MIR5702,True
MIR5703,True
MIR5704,True
MIR5705,True
MIR5707,True
MIR5708,True
MIR572,False
MIR573,True
MIR574,True
MIR575,True
MIR577,True
MIR578,True
MIR580,True
MIR581,True
MIR583,True
MIR585,True
MIR586,True
MIR589,True
MIR590,True
MIR591,True
MIR592,True
MIR593,True
MIR595,True
MIR596,True
MIR597,True
MIR598,True
MIR599,True
MIR600HG,True
MIR601,True
MIR602,False
MIR603,True
MIR604,True
MIR605,True
MIR608,True
MIR609,True
MIR610,True
MIR611,True
MIR613,True
MIR614,True
MIR615,True
MIR617,True
MIR618,True
MIR620,True
MIR621,True
MIR622,False
MIR623,True
MIR624,False
MIR626,True
MIR627,True
MIR628,False
MIR629,True
MIR630,True
MIR631,True
MIR632,True
MIR634,True
MIR635,True
MIR636,True
MIR637,True
MIR638,True
MIR639,True
MIR641,True
MIR642A,True
MIR642B,True
MIR643,True
MIR644A,True
MIR645,True
MIR647,True
MIR648,True
MIR650,False
MIR653,False
MIR654,False
MIR655,True
MIR656,True
MIR657,False
MIR658,True
MIR659,True
MIR661,True
MIR662,False
MIR663A,True
MIR663B,True
MIR665,True
MIR668,True
MIR670,True
MIR671,True
MIR675,True
MIR708,True
MIR7-1,True
MIR711,True
MIR7-2,True
MIR7-3,True
MIR7-3HG,True
MIR744,True
MIR758,False
MIR759,True
MIR760,True
MIR761,True
MIR762,False
MIR765,True
MIR769,True
MIR770,True
MIR802,False
MIR873,True
MIR874,True
MIR875,True
MIR876,True
MIR877,True
MIR885,True
MIR889,True
MIR9-1,False
MIR9-2,True
MIR920,False
MIR921,True
MIR922,False
MIR92B,True
MIR93,True
MIR9-3,True
MIR933,True
MIR935,False
MIR936,True
MIR937,True
MIR938,True
MIR939,True
MIR940,True
MIR941-1,True
MIR941-3,True
MIR942,True
MIR943,True
MIR944,True
MIR96,True
MIR99A,True
MIR99B,True
MIRLET7A1,False
MIRLET7A2,True
MIRLET7A3,True
MIRLET7B,True
MIRLET7BHG,True
MIRLET7C,True
MIRLET7D,False
MIRLET7DHG,False
MIRLET7E,True
MIRLET7F1,False
MIRLET7G,True
MIRLET7I,True
MIS12,True
MIS18A,True
MIS18BP1,True
MITD1,True
MITF,True
MIXL1,True
MKI67,True
MKI67IP,True
MKKS,True
MKL1,True
MKL2,True
MKLN1,True
MKNK1,True
MKNK1-AS1,True
MKNK2,True
MKRN1,True
MKRN2,True
MKRN3,True
MKRN7P,True
MKRN9P,False
MKS1,True
MKX,True
MLANA,True
MLC1,True
MLEC,True
MLF1,True
MLF1IP,True
MLF2,True
MLH1,True
MLH3,True
MLIP,True
MLIP-IT1,True
MLK7-AS1,False
MLKL,True
MLLT1,True
MLLT10,True
MLLT10P1,True
MLLT11,True
MLLT3,True
MLLT4,True
MLLT4-AS1,True
MLLT6,True
MLN,False
MLNR,True
MLPH,True
MLST8,True
MLX,True
MLXIP,True
MLXIPL,True
MLYCD,True
MMAA,True
MMAB,True
MMACHC,True
MMADHC,True
MMD,True
MMD2,True
MME,True
MMEL1,False
MMP1,True
MMP10,True
MMP11,True
MMP12,False
MMP13,True
MMP14,True
MMP15,True
MMP16,True
MMP17,True
MMP19,True
MMP2,True
MMP20,True
MMP21,True
MMP23A,True
MMP23B,True
MMP24,True
MMP25,True
MMP26,True
MMP27,True
MMP28,True
MMP3,True
MMP7,True
MMP8,True
MMP9,True
MMRN1,False
MMRN2,True
MMS19,True
MMS22L,False
MN1,True
MNAT1,True
MND1,True
MNDA,False
MNF1,True
MNS1,True
MNT,True
MNX1,True
MOAP1,True
MOB1A,True
MOB1B,True
MOB2,True
MOB3A,True
MOB3B,True
MOB3C,True
MOB4,False
MOBP,False
MOCOS,True
MOCS1,True
MOCS2,True
MOCS3,True
MOG,True
MOGAT1,True
MOGAT2,False
MOGAT3,True
MOGS,True
MOK,True
MON1A,True
MON1B,True
MON2,True
MORC1,False
MORC2,True
MORC2-AS1,True
MORC3,True
MORF4L1,True
MORN1,True
MORN2,True
MORN3,True
MORN4,True
MORN5,True
MOS,True
MOSPD3,True
MOV10,True
MOV10L1,True
MOXD1,True
MOXD2P,False
MPC1,True
MPC2,True
MPDU1,True
MPDZ,True
MPEG1,True
MPG,True
MPHOSPH10,True
MPHOSPH6,True
MPHOSPH8,True
MPHOSPH9,False
MPI,True
MPL,False
MPLKIP,True
MPND,True
MPO,True
MPP2,True
MPP3,True
MPP4,True
MPP5,True
MPP6,True
MPP7,False
MPPE1,True
MPPED1,True
MPPED2,True
MPRIP,True
MPST,False
MPV17,True
MPV17L,True
MPV17L2,True
MPZ,True
MPZL1,True
MPZL2,False
MPZL3,True
MR1,True
MRAP,False
MRAP2,True
MRAS,True
MRC1,False
MRC2,True
MRE11A,True
MREG,True
MRFAP1,True
MRFAP1L1,True
MRGBP,True
MRGPRD,True
MRGPRE,True
MRGPRF,True
MRGPRG,True
MRGPRG-AS1,True
MRGPRX1,False
MRGPRX2,False
MRGPRX3,False
MRGPRX4,True
MRI1,True
MRM1,True
MRO,False
MROH1,False
MROH2B,True
MROH5,True
MROH6,True
MROH7,False
MROH8,True
MROH9,False
MRP63,False
MRPL1,True
MRPL10,True
MRPL11,True
MRPL12,True
MRPL13,True
MRPL14,True
MRPL15,True
MRPL16,True
MRPL17,True
MRPL18,True
MRPL19,True
MRPL2,True
MRPL20,True
MRPL21,True
MRPL22,True
MRPL23,True
MRPL23-AS1,True
MRPL24,True
MRPL27,True
MRPL28,True
MRPL3,True
MRPL30,True
MRPL32,True
MRPL33,True
MRPL34,True
MRPL35,True
MRPL36,True
MRPL37,True
MRPL38,True
MRPL39,True
MRPL4,True
MRPL40,True
MRPL41,True
MRPL42,True
MRPL42P5,True
MRPL43,True
MRPL44,True
MRPL45,True
MRPL45P2,True
MRPL46,True
MRPL47,True
MRPL48,True
MRPL49,True
MRPL50,True
MRPL51,True
MRPL52,True
MRPL53,True
MRPL54,True
MRPL55,True
MRPL9,True
MRPS10,True
MRPS11,True
MRPS12,True
MRPS14,True
MRPS15,True
MRPS16,True
MRPS17,True
MRPS18A,True
MRPS18B,True
MRPS18C,True
MRPS2,True
MRPS21,True
MRPS22,True
MRPS23,True
MRPS24,True
MRPS25,True
MRPS26,True
MRPS27,True
MRPS28,True
MRPS30,True
MRPS31,True
MRPS31P5,True
MRPS33,True
MRPS34,True
MRPS35,True
MRPS36,True
MRPS5,True
MRPS6,True
MRPS7,True
MRPS9,True
MRRF,True
MRS2,True
MRS2P2,False
MRTO4,True
MRVI1,True
MRVI1-AS1,True
MS4A1,False
MS4A10,True
MS4A12,False
MS4A13,False
MS4A14,False
MS4A15,False
MS4A2,False
MS4A3,False
MS4A4A,False
MS4A5,False
MS4A6A,False
MS4A6E,True
MS4A7,False
MSANTD1,True
MSANTD2,True
MSANTD3,True
MSANTD3-TMEFF1,True
MSANTD4,True
MSC,True
MSGN1,True
MSH2,True
MSH3,False
MSH4,True
MSH5,False
MSH5-SAPCD1,False
MSH6,True
MSI1,True
MSI2,True
MSL1,True
MSL2,True
MSL3P1,True
MSLN,True
MSMB,False
MSMO1,True
MSMP,True
MSR1,False
MSRA,True
MSRB1,True
MSRB2,True
MSRB3,True
MSS51,False
MST1,True
MST1L,True
MST1P2,True
MST1R,True
MSTN,True
MSTO1,True
MSTO2P,True
MSX1,True
MSX2,True
MSX2P1,True
MT1A,True
MT1B,False
MT1DP,True
MT1E,True
MT1F,True
MT1G,True
MT1H,True
MT1IP,True
MT1JP,True
MT1L,True
MT1M,True
MT1X,True
MT2A,True
MT3,True
MT4,False
MTA1,True
MTA2,True
MTA3,True
MTAP,True
MTBP,True
MTCH1,True
MTCH2,True
MTDH,True
MTERF,True
MTERFD1,True
MTERFD2,True
MTERFD3,True
MTF1,True
MTF2,True
MTFMT,True
MTFP1,True
MTFR1,True
MTFR1L,True
MTFR2,True
MTG1,True
MTHFD1,True
MTHFD1L,True
MTHFD2,True
MTHFD2L,True
MTHFR,True
MTHFS,True
MTHFSD,True
MTIF2,True
MTIF3,True
MTL5,True
MTMR10,True
MTMR11,True
MTMR12,True
MTMR14,True
MTMR2,True
MTMR3,True
MTMR4,True
MTMR6,True
MTMR7,False
MTMR9,True
MTMR9LP,True
MTNR1A,True
MTNR1B,False
MTO1,True
MTOR,True
MTOR-AS1,False
MTPAP,True
MTR,True
MTRF1,True
MTRF1L,True
MTRNR2L1,True
MTRNR2L2,True
MTRNR2L3,False
MTRNR2L4,False
MTRNR2L5,False
MTRNR2L6,True
MTRNR2L7,False
MTRNR2L8,True
MTRR,True
MTSS1,True
MTSS1L,True
MTTP,True
MTUS1,True
MTUS2,False
MTUS2-AS1,True
MTVR2,True
MTX1,True
MTX2,True
MTX3,True
MUC1,True
MUC12,True
MUC13,False
MUC15,False
MUC16,False
MUC17,True
MUC2,True
MUC20,True
MUC21,True
MUC22,True
MUC4,True
MUC5B,True
MUC6,False
MUC7,False
MUCL1,True
MUL1,True
MUM1,True
MURC,True
MUS81,True
MUSK,False
MUSTN1,True
MUT,True
MUTYH,True
MVB12A,True
MVB12B,True
MVD,True
MVK,True
MVP,True
MX1,True
MX2,True
MXD1,True
MXD3,True
MXD4,True
MXI1,True
MXRA7,True
MXRA8,True
MYADM,True
MYADML,False
MYADML2,False
MYB,True
MYBBP1A,True
MYBL1,True
MYBL2,True
MYBPC1,False
MYBPC2,True
MYBPC3,True
MYBPH,True
MYBPHL,False
MYC,True
MYCBP,False
MYCBP2,True
MYCBP2-AS1,True
MYCBPAP,True
MYCL1,True
MYCN,True
MYCNOS,True
MYCT1,True
MYD88,True
MYEF2,True
MYEOV,True
MYEOV2,True
MYF5,True
MYF6,True
MYH1,True
MYH10,True
MYH11,True
MYH13,True
MYH14,True
MYH15,True
MYH16,True
MYH2,True
MYH3,False
MYH4,False
MYH6,False
MYH7,True
MYH7B,True
MYH8,False
MYH9,True
MYL1,False
MYL10,True
MYL12A,True
MYL12B,True
MYL2,True
MYL3,True
MYL4,True
MYL5,True
MYL6,True
MYL6B,True
MYL7,True
MYL9,True
MYLIP,True
MYLK,True
MYLK2,True
MYLK3,True
MYLK4,True
MYLK-AS1,True
MYLPF,True
MYNN,True
MYO10,True
MYO15A,True
MYO15B,True
MYO16,False
MYO16-AS1,True
MYO18A,True
MYO18B,True
MYO19,True
MYO1A,True
MYO1B,True
MYO1C,True
MYO1D,True
MYO1E,True
MYO1F,True
MYO1G,True
MYO1H,True
MYO3A,False
MYO3B,True
MYO5A,True
MYO5B,True
MYO5C,True
MYO6,True
MYO7A,True
MYO7B,True
MYO9A,False
MYO9B,True
MYOC,True
MYOCD,True
MYOD1,True
MYOF,True
MYOG,True
MYOM1,False
MYOM2,True
MYOM3,True
MYOT,False
MYOZ1,True
MYOZ2,True
MYOZ3,True
MYPN,True
MYPOP,True
MYRF,True
MYRIP,True
MYSM1,True
MYT1,True
MYT1L,False
MYZAP,True
MZB1,True
MZF1,True
MZT1,True
MZT2A,False
MZT2B,True
N4BP1,True
N4BP2,True
N4BP2L1,True
N4BP2L2,True
N4BP2L2-IT2,True
N4BP3,True
N6AMT1,True
N6AMT2,True
NAA11,False
NAA15,False
NAA16,True
NAA20,True
NAA25,True
NAA30,True
NAA35,True
NAA38,True
NAA40,True
NAA50,True
NAA60,True
NAAA,True
NAALAD2,True
NAALADL1,True
NAALADL2,False
NAALADL2-AS3,False
NAB1,True
NAB2,True
NABP1,True
NABP2,True
NACA,True
NACA2,True
NACAD,True
NACAP1,True
NACC1,True
NACC2,True
NADK,True
NADKD1,True
NADSYN1,True
NAE1,True
NAF1,True
NAGA,True
NAGK,True
NAGLU,True
NAGPA,True
NAGPA-AS1,True
NAGS,True
NAIF1,True
NAIP,False
NALCN,True
NALCN-AS1,False
NAMPT,True
NANOG,False
NANOGNB,True
NANOS1,True
NANOS2,False
NANOS3,True
NANP,True
NANS,True
NAP1L1,True
NAP1L4,True
NAP1L5,True
NAPA,True
NAPA-AS1,True
NAPB,True
NAPEPLD,True
NAPG,True
NAPRT1,True
NAPSA,True
NAPSB,False
NARF,True
NARFL,True
NARG2,True
NARR,True
NARS,True
NARS2,True
NASP,True
NAT1,True
NAT10,True
NAT14,True
NAT16,True
NAT2,True
NAT6,True
NAT8,True
NAT8B,True
NAT8L,True
NAT9,True
NAV1,True
NAV2,False
NAV2-AS4,True
NAV2-AS5,True
NAV3,True
NBAS,True
NBEA,True
NBEAL1,True
NBEAL2,True
NBEAP1,False
NBL1,True
NBLA00301,True
NBN,True
NBPF1,True
NBPF10,True
NBPF14,True
NBPF15,True
NBPF16,False
NBPF22P,False
NBPF24,True
NBPF3,True
NBPF4,False
NBPF6,False
NBPF7,True
NBPF9,True
NBR1,True
NBR2,True
NCALD,True
NCAM1,True
NCAM2,True
NCAN,True
NCAPD2,True
NCAPD3,True
NCAPG,True
NCAPG2,True
NCAPH,True
NCAPH2,True
NCBP1,True
NCBP2,True
NCCRP1,True
NCDN,True
NCEH1,True
NCF1,False
NCF1B,False
NCF1C,False
NCF2,True
NCF4,True
NCK1,True
NCK2,True
NCKAP1,True
NCKAP1L,False
NCKAP5,True
NCKAP5L,True
NCKIPSD,True
NCL,True
NCLN,True
NCMAP,True
NCOA1,False
NCOA2,True
NCOA3,True
NCOA4,True
NCOA5,True
NCOA6,True
NCOA7,True
NCOR1,True
NCOR1P1,False
NCOR2,True
NCR1,False
NCR2,True
NCR3,False
NCR3LG1,True
NCRUPAR,True
NCS1,True
NCSTN,True
NDC80,True
NDE1,True
NDEL1,True
NDFIP1,True
NDFIP2,True
NDFIP2-AS1,False
NDN,True
NDNF,True
NDNL2,True
NDOR1,True
NDRG1,True
NDRG2,True
NDRG3,True
NDRG4,True
NDST1,True
NDST2,True
NDST3,True
NDST4,True
NDUFA10,True
NDUFA11,True
NDUFA12,True
NDUFA13,True
NDUFA2,True
NDUFA3,True
NDUFA4,True
NDUFA4L2,True
NDUFA5,True
NDUFA6,True
NDUFA7,True
NDUFA8,True
NDUFA9,True
NDUFAB1,True
NDUFAF1,True
NDUFAF2,True
NDUFAF3,True
NDUFAF4,True
NDUFAF4P1,True
NDUFAF5,True
NDUFAF6,True
NDUFAF7,True
NDUFB1,True
NDUFB10,True
NDUFB2,True
NDUFB2-AS1,False
NDUFB3,True
NDUFB4,True
NDUFB5,True
NDUFB6,True
NDUFB7,True
NDUFB8,True
NDUFB9,True
NDUFC1,False
NDUFC2,True
NDUFC2-KCTD14,True
NDUFS1,True
NDUFS2,True
NDUFS3,True
NDUFS4,True
NDUFS5,True
NDUFS6,True
NDUFS7,True
NDUFS8,True
NDUFV1,True
NDUFV2,True
NDUFV3,True
NEAT1,True
NEB,True
NEBL,True
NEBL-AS1,False
NECAB1,True
NECAB2,True
NECAB3,True
NECAP1,True
NECAP2,True
NEDD1,True
NEDD4,True
NEDD4L,True
NEDD8,True
NEDD8-MDP1,True
NEDD9,True
NEFH,True
NEFL,True
NEFM,True
NEGR1,True
NEGR1-IT1,True
NEIL1,True
NEIL2,True
NEIL3,True
NEK1,True
NEK10,True
NEK11,True
NEK2,True
NEK3,True
NEK4,True
NEK5,True
NEK6,True
NEK7,True
NEK8,True
NEK9,True
NELFA,True
NELFB,True
NELFCD,True
NELFE,False
NELL1,False
NELL2,False
NEMF,True
NENF,True
NEO1,True
NES,True
NET1,True
NETO1,True
NETO2,True
NEU1,True
NEU2,True
NEU3,True
NEU4,False
NEURL,True
NEURL1B,True
NEURL2,True
NEURL3,True
NEURL4,True
NEUROD1,True
NEUROD2,True
NEUROD4,True
NEUROD6,False
NEUROG1,True
NEUROG2,True
NEUROG3,True
NEXN,True
NF1,True
NF1P2,False
NF2,True
NFAM1,True
NFASC,True
NFAT5,True
NFATC1,True
NFATC2,True
NFATC2IP,True
NFATC3,True
NFATC4,True
NFE2,True
NFE2L1,True
NFE2L2,True
NFE2L3,True
NFIA,True
NFIB,True
NFIC,True
NFIL3,True
NFIX,True
NFKB1,True
NFKB2,True
NFKBIA,True
NFKBIB,False
NFKBID,True
NFKBIE,True
NFKBIL1,True
NFKBIZ,True
NFRKB,True
NFS1,True
NFU1,True
NFX1,True
NFXL1,True
NFYA,True
NFYB,True
NFYC,True
NGB,True
NGDN,True
NGEF,False
NGF,True
NGFR,True
NGLY1,True
NGRN,True
NHEG1,True
NHEJ1,True
NHLH1,False
NHLH2,True
NHLRC1,True
NHLRC2,True
NHLRC3,True
NHLRC4,True
NHP2,True
NHP2L1,True
NHSL1,True
NICN1,True
NID1,True
NID2,True
NIF3L1,True
NIM1,True
NIN,True
NINJ1,True
NINJ2,True
NINL,True
NIP7,True
NIPA1,True
NIPA2,True
NIPAL1,True
NIPAL2,True
NIPAL3,True
NIPAL4,True
NIPBL,True
NIPSNAP1,True
NIPSNAP3A,True
NIPSNAP3B,True
NISCH,True
NIT1,True
NIT2,True
NKAIN1,True
NKAIN2,True
NKAIN3,True
NKAIN4,True
NKAPL,True
NKD1,True
NKD2,True
NKG7,True
NKIRAS1,True
NKIRAS2,True
NKPD1,True
NKTR,True
NKX1-2,True
NKX2-1,True
NKX2-2,True
NKX2-3,True
NKX2-4,True
NKX2-5,True
NKX2-6,True
NKX2-8,True
NKX3-1,True
NKX3-2,True
NKX6-1,True
NKX6-2,True
NKX6-3,True
NLE1,True
NLGN1,True
NLGN2,True
NLK,True
NLN,True
NLRC3,True
NLRC4,False
NLRC5,True
NLRP1,True
NLRP10,True
NLRP11,False
NLRP12,True
NLRP13,False
NLRP14,True
NLRP2,False
NLRP3,False
NLRP4,False
NLRP5,False
NLRP6,True
NLRP7,False
NLRP8,False
NLRP9,False
NLRX1,True
NMB,True
NMBR,True
NMD3,True
NME1,True
NME1-NME2,True
NME2,True
NME3,True
NME4,True
NME5,True
NME6,True
NME7,True
NME8,False
NME9,True
NMI,True
NMNAT1,True
NMNAT2,True
NMNAT3,True
NMRAL1,True
NMRK1,True
NMRK2,False
NMS,True
NMT1,True
NMT2,True
NMU,True
NMUR1,True
NMUR2,False
NNAT,True
NNMT,True
NNT,True
NOA1,True
NOB1,True
NOBOX,True
NOC2L,True
NOC3L,True
NOC4L,True
NOD1,True
NOD2,True
NODAL,True
NOG,True
NOL10,True
NOL11,True
NOL12,True
NOL3,True
NOL4,True
NOL6,True
NOL7,True
NOL8,True
NOL9,True
NOLC1,True
NOM1,True
NOMO1,True
NOMO2,True
NOMO3,True
NOP10,True
NOP14,True
NOP14-AS1,True
NOP16,True
NOP2,True
NOP56,True
NOP58,True
NOP9,True
NOS1,False
NOS1AP,True
NOS2,False
NOS3,True
NOSIP,True
NOSTRIN,False
NOTCH1,True
NOTCH2,True
NOTCH2NL,True
NOTCH3,True
NOTCH4,True
NOTO,True
NOTUM,True
NOV,True
NOVA1,True
NOVA2,True
NOX3,False
NOX4,True
NOX5,True
NOXA1,True
NOXO1,True
NOXRED1,True
NPAP1,False
NPAS1,True
NPAS2,True
NPAS3,True
NPAS4,True
NPAT,True
NPB,True
NPBWR1,True
NPBWR2,True
NPC1,True
NPC1L1,True
NPC2,True
NPDC1,True
NPEPL1,True
NPEPPS,True
NPFF,True
NPFFR1,False
NPFFR2,True
NPHP1,True
NPHP3,False
NPHP3-ACAD11,False
NPHP3-AS1,True
NPHP4,True
NPHS1,True
NPHS2,False
NPIP,False
NPIPL3,False
NPL,True
NPLOC4,True
NPM1,True
NPM2,True
NPM3,True
NPNT,True
NPPA,True
NPPA-AS1,True
NPPB,True
NPPC,True
NPR1,True
NPR2,True
NPR3,True
NPRL2,True
NPRL3,True
NPS,False
NPSR1,True
NPSR1-AS1,False
NPTN,True
NPTX1,True
NPTX2,True
NPTXR,True
NPVF,False
NPW,True
NPY,False
NPY1R,True
NPY2R,False
NPY5R,False
NPY6R,False
NQO1,True
NQO2,True
NR0B2,False
NR1D1,True
NR1D2,True
NR1H2,True
NR1H3,True
NR1H4,True
NR1I2,True
NR1I3,True
NR2C1,True
NR2C2,True
NR2C2AP,True
NR2E1,True
NR2E3,True
NR2F1,True
NR2F2,True
NR2F6,True
NR3C1,True
NR3C2,True
NR4A1,True
NR4A2,True
NR4A3,True
NR5A1,True
NR5A2,True
NR6A1,True
NRADDP,True
NRAP,True
NRARP,True
NRAS,True
NRBF2,True
NRBP1,True
NRBP2,True
NRCAM,True
NRD1,True
NRDE2,True
NREP,True
NREP-AS1,True
NRF1,True
NRG1,True
NRG1-IT3,True
NRG2,True
NRG3,True
NRG4,True
NRGN,True
NRIP1,True
NRIP2,True
NRIP3,True
NRL,True
NRM,True
NRN1,True
NRN1L,True
NRON,True
NRP1,True
NRP2,True
NRSN1,True
NRSN2,True
NRTN,True
NRXN1,False
NRXN2,True
NRXN3,False
NS3BP,True
NSA2,True
NSD1,True
NSF,True
NSFL1C,True
NSFP1,True
NSG1,True
NSL1,True
NSMAF,True
NSMCE1,True
NSMCE2,True
NSMCE4A,True
NSMF,True
NSRP1,True
NSUN2,True
NSUN3,True
NSUN4,True
NSUN5,True
NSUN5P1,True
NSUN5P2,True
NSUN6,True
NSUN7,True
NT5C,True
NT5C1A,True
NT5C1B,True
NT5C1B-RDH14,True
NT5C2,True
NT5C3B,True
NT5DC1,True
NT5DC2,True
NT5DC3,True
NT5E,True
NT5M,True
NTAN1,True
NTF3,True
NTF4,True
NTHL1,True
NTM,True
NTMT1,True
NTN1,True
NTN3,True
NTN4,True
NTN5,True
NTNG1,True
NTNG2,True
NTPCR,True
NTRK1,True
NTRK2,True
NTRK3,True
NTRK3-AS1,True
NTS,True
NTSR1,True
NTSR2,True
NUAK1,True
NUAK2,True
NUB1,True
NUBP1,True
NUBP2,True
NUBPL,True
NUCB1,True
NUCB2,True
NUCKS1,True
NUDC,True
NUDCD1,True
NUDCD2,True
NUDCD3,True
NUDT1,True
NUDT12,True
NUDT13,True
NUDT14,True
NUDT15,True
NUDT16,True
NUDT16L1,True
NUDT16P1,True
NUDT17,True
NUDT18,True
NUDT19,True
NUDT2,True
NUDT21,True
NUDT22,True
NUDT3,True
NUDT4,True
NUDT5,True
NUDT6,True
NUDT7,True
NUDT8,True
NUDT9,True
NUDT9P1,False
NUF2,True
NUFIP1,True
NUFIP2,True
NUGGC,True
NUMA1,True
NUMB,True
NUMBL,True
NUP107,True
NUP133,True
NUP153,True
NUP155,True
NUP160,True
NUP188,True
NUP205,True
NUP210,True
NUP210L,True
NUP210P1,True
NUP214,True
NUP35,True
NUP37,True
NUP43,True
NUP50,True
NUP54,True
NUP62,True
NUP85,True
NUP88,True
NUP93,True
NUP98,True
NUPL1,True
NUPL2,True
NUPR1,True
NUPR1L,False
NUS1,True
NUSAP1,True
NUTF2,True
NVL,True
NWD1,True
NXF1,True
NXN,True
NXNL1,True
NXNL2,True
NXPE1,True
NXPE2,True
NXPE3,True
NXPE4,False
NXPH1,False
NXPH2,False
NXPH3,True
NXPH4,True
NXT1,True
NYAP1,True
NYAP2,True
NYNRIN,True
OACYLP,False
OAF,True
OARD1,True
OAS1,True
OAS2,True
OAS3,True
OASL,True
OAT,True
OAZ1,True
OAZ2,True
OAZ3,True
OBFC1,True
OBP2A,False
OBP2B,False
OBSCN,True
OBSL1,True
OC90,True
OCA2,True
OCEL1,True
OCIAD1,True
OCIAD2,True
OCLM,True
OCLN,True
OCM,False
OCM2,False
OCSTAMP,False
ODAM,False
ODC1,True
ODF1,False
ODF2,True
ODF2L,True
ODF3,True
ODF3B,True
ODF3L1,True
ODF3L2,True
ODF4,True
OGDH,True
OGDHL,True
OGFOD1,True
OGFOD2,True
OGFOD3,True
OGFR,True
OGFRL1,True
OGG1,True
OGN,True
OIP5,True
OIP5-AS1,True
OIT3,True
OLA1,True
OLAH,True
OLFM1,True
OLFM2,True
OLFM3,True
OLFM4,False
OLFML1,True
OLFML2A,True
OLFML2B,True
OLFML3,True
OLIG1,True
OLIG2,True
OLIG3,True
OLR1,True
OMA1,True
OMD,True
OMG,True
OMP,True
ONECUT1,True
ONECUT2,True
ONECUT3,True
OOEP,False
OPA1,True
OPA1-AS1,True
OPA3,True
OPALIN,False
OPCML,False
OPLAH,True
OPN1SW,True
OPN3,True
OPN4,True
OPN5,True
OPRD1,True
OPRK1,False
OPRL1,True
OPRM1,False
OPTC,True
OPTN,True
OR10A2,False
OR10A3,False
OR10A4,False
OR10A5,False
OR10A6,False
OR10A7,False
OR10AD1,True
OR10AG1,False
OR10C1,False
OR10G2,False
OR10G3,False
OR10G4,False
OR10G7,False
OR10G8,False
OR10G9,False
OR10H1,False
OR10H2,False
OR10H3,False
OR10H4,False
OR10H5,False
OR10J1,False
OR10J3,False
OR10J5,False
OR10K1,False
OR10K2,False
OR10P1,False
OR10Q1,False
OR10R2,False
OR10S1,True
OR10T2,False
OR10V1,False
OR10V2P,False
OR10W1,False
OR10X1,False
OR10Z1,False
OR11A1,False
OR11G2,False
OR11H1,False
OR11H12,False
OR11H2,False
OR11H4,False
OR11H6,False
OR11L1,False
OR12D2,True
OR12D3,True
OR13A1,False
OR13C2,False
OR13C3,False
OR13C4,False
OR13C5,False
OR13C8,False
